EST,F7:2A:4B:E6:AC:D7,2017,12,28,14,18,39
EST,DD:BD:70:10:A9:7C,2017,12,28,14,18,43
BL0034,E8:18:63:CD:02:7C,2017,12,28,14,18,45
EST,DD:BD:70:10:A9:7C,2017,12,28,14,18,53
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,14,18,53
BL0090,E8:18:63:CD:00:E8,2017,12,28,14,18,56
EST,F7:2A:4B:E6:AC:D7,2017,12,28,14,18,57
W Go 0E,0B:16:36:54:C8:32,2017,12,28,14,19,26
SenseGiz-FIND9992,B4:99:4C:3A:33:53,2017,12,28,14,19,27
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,14,25,0
W Go 0E,1D:77:F0:BF:6B:67,2017,12,28,14,28,40
W Go 0E,1D:77:F0:BF:6B:67,2017,12,28,14,28,49
EST,F7:2A:4B:E6:AC:D7,2017,12,28,14,38,37
EST,DD:BD:70:10:A9:7C,2017,12,28,14,38,40
W Go 0E,19:30:35:97:30:78,2017,12,28,14,38,42
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,14,38,44
EST,DD:BD:70:10:A9:7C,2017,12,28,14,38,49
null,E8:18:63:CD:02:7C,2017,12,28,14,38,59
W Go 0E,19:30:35:97:30:78,2017,12,28,14,39,54
W Go 0E,19:30:35:97:30:78,2017,12,28,14,48,39
EST,F7:2A:4B:E6:AC:D7,2017,12,28,14,58,40
W Go 0E,24:40:A8:17:D6:8B,2017,12,28,14,58,40
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,14,58,47
BL0034,E8:18:63:CD:02:7C,2017,12,28,14,58,48
SenseGiz-FIND9992,B4:99:4C:3A:33:53,2017,12,28,14,58,50
EST,F7:2A:4B:E6:AC:D7,2017,12,28,14,58,52
BL0090,E8:18:63:CD:00:E8,2017,12,28,14,59,4
W Go 18,30:80:71:6A:9D:87,2017,12,28,14,59,6
SenseGiz-FIND11423,B4:99:4C:3A:39:60,2017,12,28,14,59,12
W Go 0E,24:40:A8:17:D6:8B,2017,12,28,14,59,14
EST,DD:BD:70:10:A9:7C,2017,12,28,14,59,30
SenseGiz-FIND9992,B4:99:4C:3A:33:53,2017,12,28,15,5,0
null,B4:99:4C:3A:33:53,2017,12,28,15,5,0
EST,F7:2A:4B:E6:AC:D7,2017,12,28,15,8,38
SenseGiz-FIND9992,B4:99:4C:3A:33:53,2017,12,28,15,8,38
EST,DD:BD:70:10:A9:7C,2017,12,28,15,8,38
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,15,8,39
W Go 0E,23:EF:6E:34:E0:92,2017,12,28,15,8,42
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,15,8,43
EST,DD:BD:70:10:A9:7C,2017,12,28,15,8,46
EST,F7:2A:4B:E6:AC:D7,2017,12,28,15,8,48
BL0090,E8:18:63:CD:00:E8,2017,12,28,15,8,51
BL0090,E8:18:63:CD:00:E8,2017,12,28,15,8,52
BL0034,E8:18:63:CD:02:7C,2017,12,28,15,8,53
SenseGiz-FIND11423,B4:99:4C:3A:39:60,2017,12,28,15,9,4
W Go 0E,23:EF:6E:34:E0:92,2017,12,28,15,9,7
SenseGiz-FIND9992,B4:99:4C:3A:33:53,2017,12,28,15,9,27
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,15,28,37
SenseGiz-FIND9992,B4:99:4C:3A:33:53,2017,12,28,15,28,38
EST,F7:2A:4B:E6:AC:D7,2017,12,28,15,28,46
EST,DD:BD:70:10:A9:7C,2017,12,28,15,38,37
W Go 0E,33:2B:BF:75:DA:29,2017,12,28,15,38,38
EST,F7:2A:4B:E6:AC:D7,2017,12,28,15,38,38
EST,DD:BD:70:10:A9:7C,2017,12,28,15,38,46
SenseGiz-FIND11423,B4:99:4C:3A:39:60,2017,12,28,15,38,50
W Go 0E,33:2B:BF:75:DA:29,2017,12,28,15,38,50
null,E8:18:63:CD:02:7C,2017,12,28,15,38,51
W Go D2,3E:CF:7C:69:B7:EA,2017,12,28,15,38,57
W Go F0,15:DF:2B:75:50:2E,2017,12,28,15,39,2
W Go 06,06:88:8D:E7:11:12,2017,12,28,15,39,14
EST,DD:BD:70:10:A9:7C,2017,12,28,15,58,37
W Go 0E,00:7B:97:E3:D9:CC,2017,12,28,15,58,40
BL0034,E8:18:63:CD:02:7C,2017,12,28,15,58,48
EST,DD:BD:70:10:A9:7C,2017,12,28,15,58,51
EST,F7:2A:4B:E6:AC:D7,2017,12,28,15,58,51
W Go 0E,00:7B:97:E3:D9:CC,2017,12,28,15,58,53
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,15,59,1
BL0090,E8:18:63:CD:00:E8,2017,12,28,15,59,29
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,16,8,38
SenseGiz-FIND12025,E0:E5:CF:2E:72:75,2017,12,28,16,8,39
EST,F7:2A:4B:E6:AC:D7,2017,12,28,16,8,41
BL0034,E8:18:63:CD:02:7C,2017,12,28,16,8,50
W Go 0E,35:21:89:76:AB:6A,2017,12,28,16,8,55
W Go 57,3A:29:9B:A1:05:26,2017,12,28,16,8,59
EST,DD:BD:70:10:A9:7C,2017,12,28,16,8,59
BL0090,E8:18:63:CD:00:E8,2017,12,28,16,9,34
W Go 0E,35:21:89:76:AB:6A,2017,12,28,16,18,39
BL0090,E8:18:63:CD:00:E8,2017,12,28,16,18,41
W Go 0E,35:21:89:76:AB:6A,2017,12,28,16,19,0
